Temperature,Humidity,Pressure
30.261141204714512,62.356145581085656,1000.5473448107219
29.102977948602398,67.70865193886966,1009.5750787122727
30.275282329606508,45.214137542201584,1025.0060783250744
24.037293256197323,71.43754043206928,1019.8017739369079
29.340984336487463,63.38496407494414,1010.2107829247371
31.07133771453524,55.847120860991986,1010.2059383654525
34.43368213422455,66.32781866106285,1010.4269195902609
28.44518934517906,82.70692857804396,1029.6139838684867
27.574519191320437,61.81866255058495,1016.0554836178525
28.49472886924639,62.48220586300336,1016.4403331775286
32.746206353106224,55.40639100459756,1021.2422676322548
30.986253328979053,51.50155630535208,1014.9103132722121
28.410719388698883,68.30335816544246,1010.9276628334344
31.539802299340067,51.43916174091133,1011.4292012073201
30.291232648044122,60.715662372193925,1012.4271899246875
32.90593497159867,55.223425532348834,1012.7022221079212
27.893840718367944,64.78979825746391,1018.8210363490958
29.017013560206696,63.33662105286948,1013.4155670864584
28.823675540603528,70.375399442579,1018.8611206177246
25.609455155603644,54.89983601145253,1012.3542673591313
30.88836083119373,57.30125064706629,1013.6290815225287
30.783165816539668,50.21236284217693,997.0143945237431
30.015340369927383,55.55706739923888,1020.3306213976199
29.29623859987456,63.77300493044852,1015.771907807184
25.753887773848756,67.56988616645351,1020.9840808788772
28.738064031703924,50.77834675822375,989.8299569744505
28.971856450419693,68.6960592010566,1029.7069976382459
27.593168192335142,73.55637858804951,1011.8832829747586
29.516142865001974,64.13434903223701,1021.8654625339001
31.212152570443614,78.76795812558066,1004.6807525829958
35.65855770363159,52.26210800896427,1017.9021912405005
30.523733438495515,47.55345296688583,1004.5726754946107
30.772651172168292,42.212797510957216,1008.0098483144336
29.7766622527015,74.96044311489183,1028.3122508309343
24.243686354102877,66.54365656354058,1011.4745407938932
29.920458373652348,59.44415329089545,1014.7394629854377
30.18069062982308,62.799686263198204,1019.9605418455101
37.389726337455855,48.74510952701623,1016.9654551037809
29.422917105656634,84.45751979616827,1014.2033512411487
30.904642027000836,61.292211819752275,1015.9196880197298
29.89586469088427,61.09394794604893,1032.227324681906
26.493965887141403,67.25766623898691,1012.5390496237313
33.428468443545064,64.81009231736714,1014.6087923737198
32.25579909806032,62.23884024279131,1021.4052351680609
5.0,52.09525544554688,1021.8442074636639
27.271837635615782,64.71468357135996,1022.4962424444831
34.2083829328083,78.82024496475034,1018.1098417762335
25.794446811623157,73.45420046154977,1003.8559606981561
31.76057128140081,75.93186626639397,1026.0674522584088
36.57136687742994,54.88784323568815,1003.8292368558505
27.028391024607934,50.10395179741419,1015.4210837219123
28.301106811191683,58.74213079900352,1006.9657931998452
30.298954095262925,60.557249122886944,1012.486893227256
28.489573037651404,70.94191518470949,1015.6300992824279
25.3480097068016,43.07535370285181,1015.5708577236022
30.205688924418084,75.29550319460614,1016.3753660338823
26.813088858821686,58.419921014210104,1025.9096901524692
31.420777291905544,55.7311893005258,1016.6282744121119
27.241727297298592,49.87895624739832,1011.0467469176748
34.649803215052614,43.451433281342304,1020.7126973463069
27.65024012299129,68.23170583961914,1022.5157639113971
29.033815451382974,60.73317967188404,1003.1791374789041
32.44055165210901,47.10039100258946,1017.7792005587988
26.307407050698135,47.04921227936384,1018.6093819384872
30.68237980381239,56.64215300709872,1010.61949197312
33.921428262847286,76.69021525289392,1024.0056545064929
25.17755029631632,57.40408648636395,1011.7995553037398
30.553901575596914,44.96857046881894,1014.0046116277723
30.779648382745272,57.54256935914056,1011.6154254057291
32.34546861533193,57.27276430252329,1013.1246323806517
26.289147867365756,33.03113357058429,1004.2297993048384
26.03863016074717,59.45705133482188,1001.4795929392457
31.565824696850694,57.69065469791322,1025.7560405057998
30.890954019699556,66.96206364813418,1006.2243092134534
30.75147855103763,78.48956094945345,1005.0688612043496
31.039344628490927,71.26565029547757,995.7728790911702
27.959925835264528,57.31111309445169,1007.888306018484
30.696761091483012,48.934740912583294,1002.41528165274
30.879217419896044,85.7335980324986,1026.136121281091
27.856945745920896,60.59218434014488,1021.0785367147411
35.59732353343427,60.13929291912946,1007.4947972385783
31.42149876273536,59.758749128899964,1031.0194864427544
26.426089508392053,61.98084760767855,1020.8541238959327
31.96966082590149,58.556395880760576,1010.401348931931
27.075954989318035,54.26337993119763,993.0047542810114
32.36125381122736,54.53141058759608,1031.327540580726
33.47578673702221,59.672467297840015,1001.8834202658912
27.537953044944867,54.56575228866235,999.8368100243449
32.890128387732965,52.871542173228356,1021.1805634560772
31.238342780809496,61.064302276918966,1032.5180192507141
32.46618047998347,57.450227825791444,1024.074182548084
35.69037894796184,75.0399298858269,1017.5112729604189
29.26383565199139,33.49030191606988,1017.7580347333222
27.73879150692753,70.91506851922462,1019.8273244702425
27.33145671112343,72.4608519249763,1019.0714287182941
27.552569145103686,39.2660976759185,1015.249531391755
29.76869487175769,56.573124059196516,1013.833608831615
31.02345592444993,56.28559134004209,1012.4992549768039
30.830072397990058,45.924883052821784,1006.9682832890666
32.48154974710807,52.22183312409125,1010.7545993850658
30.03900567563372,48.894241545341714,999.4563454864369
34.36060223147195,77.52270443423623,1012.213282985642
29.20602950028613,69.35678393147461,1005.0912711427926
38.160507499768855,72.71555094994159,1004.1712854622739
31.87700204329502,67.21672064043236,1014.4391532092278
27.42852733075115,48.70948228782771,1024.1360182907567
26.78732250581666,54.75479733720226,1020.3465328480185
31.447417245729557,64.89374561227918,1000.4359951710146
29.329611644022446,47.778721911080545,1005.0829749074373
32.14200148227628,67.12998430172388,1020.5261695039057
31.419712873720634,57.59674601841865,1005.1401008516935
29.78151326202938,56.251791924504026,1011.2029348000239
27.459618845794786,67.10959968203491,1017.4004167921964
25.455458325942406,64.4426331148604,1005.2532443610909
28.660455143798938,56.3903383418092,1013.8430040491677
32.56919638297042,71.59329803364248,1002.3277960406543
30.642281232390612,49.189366724001026,1008.1890588483903
26.262783663864035,66.15935606944264,1015.5582554731403
30.519542777553546,65.93101257968384,1000.2560501317466
31.15595213918651,56.904535606860094,1016.5237979036832
27.3484276913966,63.26133022242118,1012.8428976085866
30.461175317836584,47.488864236146966,1017.4199196353372
30.174626155338,69.240270192069,1014.7913130725173
26.571089106508133,58.15097863557011,1023.9131234397908
31.07336208104485,98.0,1014.0017960211833
31.682353579104703,70.49009225836889,1009.564755670998
33.24915372952583,52.95656309457241,1013.9783800242583
33.16140615610471,45.91538703636441,1017.3463842322911
25.866991896128727,44.433708264760966,1013.3908805626056
27.18652488025463,66.0600995134564,1013.3247335296311
31.54510580162598,47.19570647503717,1007.384066497546
31.541357852736628,77.54794181984364,1007.6967926595925
31.545143058918143,39.18070592116278,1001.7791578256024
41.558194471964164,76.96456368290038,1026.9966139454955
31.7126715320795,62.11017467202618,1003.0490941168697
33.4066969205418,59.032868881296075,1007.4567584176327
32.86200529047961,54.550809131910505,1007.2527418754464
31.954173753917395,63.991361143520706,1020.1593950155556
29.054192266078964,59.62365297575152,1010.6404025736638
32.276907661479804,71.03301882016521,1022.9819365813898
27.681524356387285,61.142276486620396,1007.612075006049
29.289544179779973,61.50301761461878,1015.2319532977904
28.54390935651269,56.36387787786144,1006.317223573922
30.245622418158966,59.43054376278933,1030.161193022187
36.94397570002052,63.07801768892059,1003.4992126477639
24.398204422224758,42.89831607343375,1015.4785656818162
32.05878057112354,46.518145778942866,1018.0702150474568
25.161852386431043,67.43264094022715,1016.310392779612
28.5842044026317,61.708654381279416,1011.5176987289783
33.266851790902095,58.16016663647321,1011.9614344021326
30.19284005728639,60.184339330653934,1013.3504917758329
26.76676566621208,63.47581705361671,1011.823983986972
27.854088872220096,54.60240319690639,1020.7110329343593
32.038793246804026,52.216952745976876,1030.6841840127308
27.80890010484859,61.958452550976816,1008.5400657199373
30.649375768745923,50.21627222384968,1002.0415761633674
30.13671551971144,64.08252755714472,1012.2937436131899
28.04519895718255,42.9741639576216,1033.6376747012346
36.43183226797598,70.29155637325644,1006.5706034562421
31.901757066954033,64.72597482413043,1026.1129344435526
23.924572240027178,62.56029734313876,1026.4216065126116
30.559362944308283,69.82690983945514,1008.571294066336
28.014640605694836,76.65474444462576,1017.5518646334822
32.55730000438867,70.1437006501813,1026.0271729850283
27.622437784701898,41.59125768668355,1009.9669780721001
29.655790675599302,47.204230332642986,1011.3713571191811
31.51496183694137,53.75181422304321,1008.3465526884108
32.59726558251037,60.26091050210834,1004.8819461544571
26.39911077883267,65.17659020469122,1007.8057796394719
28.996496292477154,52.742561868465344,1003.208477865902
28.575164066517132,61.86766764477078,1013.2726677460738
28.040012302278864,52.44617067646678,1006.8402141515309
35.29636272084329,53.884821970080516,1014.870287294326
31.214945132882868,45.93338903151778,1000.552834830371
26.217348136994865,50.76766753889096,1015.6470418577156
32.75358584116433,46.48315394383666,1019.6682316928714
36.3664685910379,50.241267470226674,997.0501148594284
33.09739578165344,70.5364179660784,1015.9924525587805
25.44189010213796,50.50601111168057,1022.8213519397864
28.547297781401245,86.32382064837391,1003.3228718504704
33.80073344755987,64.93317900880889,1026.3805790947017
27.876991603143658,61.84836123694874,1016.3521520749283
31.331458284438686,51.41642219818787,1007.3599051539327
32.32390216028801,67.00309879408991,1012.5538473787384
27.21920858526575,54.24362173762226,1017.4666153001738
29.8214239318146,61.220098146453616,1013.6080431312993
20.276197979792784,85.60084538268795,1017.310047939571
26.92683707599713,59.0394010027535,1005.634611255365
29.242295545820518,71.49273326285676,1014.3548865922886
26.25665045410545,52.96823574874112,1001.6902840247601
34.897233911794906,59.65011509503038,1012.1101915092104
25.7095758661181,77.7080063563551,1005.7687388682817
28.67986653990905,53.730329422122324,1007.1157604592819
30.392221731858275,78.12448557996929,1022.8887454016835
34.323819867198345,67.07751935455475,1021.7304809647542
25.69241354646168,54.37533224105732,1017.8731049672574
33.48949125646488,66.3240773905552,1004.2614978826193
30.03069918305876,69.7255444962673,1010.4687324024416
27.055474046856148,66.21809962217196,1022.7047815998335
31.386310422789812,44.297752801095434,1014.1337353091193
30.59717908672041,52.728628241751316,1031.5546363198534
28.199349368523617,57.52481364448495,1016.146542715155
30.209406254970055,59.25566570899954,1014.5363929319202
28.84405920941472,66.20672097550678,1010.52706828638
30.340552035753745,61.777010009332535,1014.0683272382582
31.98639202356314,46.64655641289899,1011.7802413089556
34.75805044843606,63.801978510059634,1018.6648694135088
26.286553503519453,66.10585745283824,1020.6536185343567
36.3991001239688,65.5979044793104,1006.7120843159364
24.143736601432494,70.80780725554622,1002.3501363715378
29.54464471489325,68.33922154548904,998.3103570151736
31.76495161945373,64.59180079228437,1017.0639306153004
30.842975603205097,59.29834288541353,1004.173067150609
28.13190144053822,43.39039066484008,995.7768752563801
29.375633248928175,64.29618219132585,1016.1086288362477
28.5209971960235,62.076876871631114,1032.9439961394623
28.231905729167366,62.715788371953735,1012.9514327076809
32.54880629106307,47.232514241796906,1019.7079261956131
31.071046457895143,49.189434595917376,1013.6546348683805
27.921271214218038,70.53152853332904,1012.2088827744709
32.69879962629975,59.60444846143345,1020.3526118639021
30.921898562629828,66.81500697372624,1010.6778036464908
32.43858635651688,60.28318376130461,1015.1391385125752
31.888886525770836,60.297561394957455,1015.5735824495681
27.513014967233783,69.38283805975998,1007.6552763708556
28.319456879409092,54.83955271782626,1020.9363387962921
32.24188081536978,60.96120776940983,1011.6003219464367
31.831110796300393,55.377247112949576,1006.9540387240572
29.937295218107554,55.65503772567684,1017.2920787485632
30.351982149926346,56.908278765313604,1005.8122561456717
33.83299468736527,62.22133771633713,1013.2254492589531
28.22528583349251,55.212513783365225,1012.9270480268464
31.641292143510114,72.55756125573521,1021.6871645266526
29.39342204269832,51.05392697780496,1016.7975858630397
29.34695639031834,58.13128355838641,1012.7997843300388
33.29633055596157,55.60268941725825,1019.5421303936023
32.47624904696409,74.46977884353733,1024.1216603921384
32.440528908001916,61.965547765115744,1017.462482450815
33.91643642146299,70.31844539468635,1013.082820958747
30.063011524898275,45.14439626963028,1002.5053101411987
32.04585891388489,62.67050265869259,1004.479090695397
29.069199730219633,68.89630795623437,1010.5582023651626
30.972499057465328,60.82283989275424,1008.1239023827258
29.609570836896946,70.65480375065351,1011.5042295761165
30.290987894978155,54.82711549899628,1013.4531993991768
31.785471076310742,74.0934744018558,1017.2375420348538
27.545337950299583,82.9889812361925,1012.4360097755273
36.27716182705638,56.37161439560341,1016.8920131506096
26.981947855500895,55.54497478599228,1013.515795318481
26.357434161636803,74.533844771177,997.196267469169
33.474332620500206,75.79572145730712,1005.48531684945
32.37498808188881,54.771399728467316,1011.8472995542271
31.872359451156466,55.798131829041424,1003.3224420572711
31.88503652779284,57.18215391139493,1017.7994298399697
29.963259681459256,46.555494889657226,1080.0
27.308236885542506,50.81348053515802,1022.7500948135786
30.22741367458118,49.95859233247932,1011.2924570325583
27.968514865463664,52.32202434895871,1024.9258090947997
32.925359200253254,59.65315112613219,1014.1893396576169
29.558827855493583,62.342147325365204,1010.3033122310557
27.523508409622465,75.50500492814076,1008.0927786916725
29.03584247504102,50.016459592612094,1010.580242508095
31.238794362826873,69.84322398476584,1009.8945854516702
28.308826341588077,57.86011155774491,1014.363329779004
27.533338813300706,59.50536290347567,1014.2845918483989
30.731061634475736,66.74819492166604,1013.0243681612274
30.73489971332617,48.772779784377015,1016.4955053579708
28.47917047388661,63.82409746184051,1022.5251701982908
28.58688508314503,61.66452208213056,1020.5964330835305
30.69614981207291,64.92451264008149,1001.1208162524008
25.655746975508027,62.89168643907818,992.5686309207844
25.777608676870337,84.55300139910895,1020.4745592899142
27.844667336242694,53.62260015748684,1002.0649704126766
29.35965854486446,54.690030449981826,1011.2018767848585
30.932722696794013,53.76859473575236,1003.6390957915252
34.426068650848656,54.44522880839745,998.5841564993599
32.57297886960606,53.62612872693482,1017.3317018256383
29.520184410109717,71.89016531107552,1019.0732412824211
29.942951376291933,74.20504247989855,1008.3879167941863
26.992411906086573,54.29253706250524,992.2716616628408
29.944460592022832,51.67644426895771,1008.6300444139802
29.134024083239584,64.71415556386404,1016.1344320432204
30.968155681014267,54.477769557190285,1001.168707449807
27.518307169343032,66.32931817755511,1014.4668793582332
31.558039542723517,62.029230208513,1012.877521206616
34.59821673900773,44.84255885002768,1017.6343319968087
29.67371955462943,75.47505201330061,1013.9566429473132
31.205135166296824,77.95877673095522,1005.2154484729475
32.07043197513334,53.87211309515614,1022.572572013316
28.796338584342493,56.122984400640156,1011.7317634157843
30.67227744543125,62.85865390724905,1012.7815636839206
30.037777202345385,63.34456789987025,1005.5338563274145
30.293028295646494,66.5854427267283,1009.453741990468
27.6809706484336,80.1020453876635,1005.9215782877848
30.073530522776828,58.2305277250595,1011.6164315206127
31.493994873736348,52.01702755461546,1026.6936678411387
34.353430823385125,46.20680771985473,1002.0247908565492
32.87781247825562,52.69069960058081,1000.0915088169861
36.45954737253467,59.66873027126203,1024.7693626199489
27.697957311335852,77.94557863517788,1011.325410582785
32.61696191016203,54.823887009638284,1007.6474180907206
30.550026017215057,62.237879516388986,1021.3192374991686
36.56940879965302,59.83577103927248,1008.1550756821051
27.575105143934547,71.88393273448084,1027.6080777083755
27.480834473457673,85.26932425873622,1018.4234069707142
28.201822063667933,54.69131227079679,1009.0967087348344
23.62831282707058,55.10560557481778,1030.258465706124
28.422734934957717,70.44160877069072,1008.1542806159733
27.722602015338907,66.81891489626311,1018.9367629760744
30.451181359428624,78.46707325736034,1015.3943406432519
31.025267927331477,65.83928185325964,1023.4139303151903
35.62851251764766,56.40707909212941,1025.4920895738148
32.85127151455815,65.9065483069231,1013.2560331925262
28.26928903301279,71.08703580582907,1006.9726570372305
27.304755985954927,68.20482181197364,1016.679777143513
31.47575751451952,65.07274031107298,1007.5782770419831
26.039300378938073,70.66674689589154,1029.107097980213
35.494376297563065,71.69295590445672,1014.0922826486619
33.53832036216386,73.82158991037527,1010.0774275895031
28.592473043685885,66.48709887589642,1014.4774424469192
24.860596412727368,58.328819196831454,1002.2229896837624
34.06161712249624,61.46713686433323,1005.2270876919148
29.656380464242147,72.06508966508358,1022.6033112635554
33.71344893592038,51.83064329012764,1007.7448457682289
25.216717023616898,63.686733088729014,1004.6247121385445
28.201874931138683,56.06661187672639,1017.2932220202183
30.01573109915455,60.28744822934817,1022.485633237304
30.140941781294227,72.78451862607298,1018.7516264853206
28.649803585562267,61.910990680199035,1020.9683814864466
31.868549797042498,60.46436548156149,1006.9456392914443
26.797138711852217,46.40143859020081,1001.6255146660652
29.57286154493612,67.46253566027221,1025.010669215644
30.360886895135696,66.45484181141076,1010.4185612892629
31.543316502176246,81.6325472330546,1010.9933358683596
32.13484463426667,56.92221765046999,1023.6255531347924
26.626073724486393,62.19150327663939,1017.4498400752053
25.397657487793133,62.49383683710755,1016.6471021766529
33.83303046569553,75.77453279763475,1030.3200187592088
30.996942035938776,59.047044676130476,1007.8518541569589
27.75454039033034,62.790215257703395,1020.42272102465
34.65345592656757,66.0789650971654,1013.4561049991767
30.347023902878576,61.86609123156358,1015.148738230906
33.53789155219148,55.535663854494715,1025.2277474113002
30.202555444230327,61.94089992898308,1017.062686050317
36.18224377464596,70.73631749859771,1017.306368632397
35.26602252732961,49.7348470058894,1021.5800586984784
29.253107554562778,61.32969674146876,1010.080378163657
32.91471285286307,52.99879185060827,1006.286322661288
31.936127848755444,71.95046628924842,1004.6415264478318
34.105894672597046,44.76813095216225,997.269147284992
27.105229618259685,54.410781527284115,1029.4496570395227
32.058154379995315,63.772118750645205,1004.1743330742265
33.175273460548766,75.65524029234341,1011.2299710113139
24.723781540730656,59.34249738927012,1010.7854936008887
26.450224462002673,54.44800473306802,1015.4592535824728
23.882303466719698,78.8115706944059,1019.5258977003143
29.191779496666328,45.51986099583756,1019.883787906878
32.152626767387886,38.01194043379918,1008.3353804914485
34.507071156288085,64.40014450053333,1011.6630262897087
30.222284341259325,54.97945775647389,1015.2606396039064
34.88584663671388,49.787671828692865,1011.0104709905316
25.859695625355325,67.08356447299353,1025.8587646081598
24.889852681934535,62.43800713771199,1016.927799613106
29.833356903310143,54.359213692632714,1018.8790222883986
31.152196346817924,47.19695601329106,1018.3030501493394
29.90191575571772,68.72457328280144,1022.3877908598826
23.79767369988037,66.50201177958661,1014.4481724696296
29.732639881461633,59.00824136220617,1002.6253444163532
26.08659149848544,78.46636996047665,1016.1975036140211
32.009017646490115,49.29915233673847,1007.7891448496654
31.099794738290544,44.74474829075261,1008.771066546002
27.180360641017934,53.080919301187556,1017.6909121500407
28.45839924798992,59.54413983644502,1022.9062645714691
26.822359434333144,62.43339449322692,1013.1701726138884
29.811962708180484,57.5876394214367,1015.4706641007917
32.865426961503715,63.520553965142966,1026.617719557082
27.04282186099337,47.48460575809556,1014.9260254359085
31.512139546553534,74.4376460407326,1033.813464913443
28.409227144882678,59.178488216074314,1017.5240771650524
27.621381503212966,71.17295831588127,998.9138979267534
29.678908920136326,63.42725346377704,1019.0267329688363
26.89427303274188,64.56753219153784,1016.0492670790622
28.339052083958453,65.69767280232205,1023.3180220326619
26.406366322233453,64.47708560017315,1018.3854508101597
35.89417539874917,66.42722759867544,1011.8923521281298
30.105790655915186,73.29152530132431,1003.205614109685
27.900823476022243,61.9652116970147,1011.3278139417118
30.641939732202665,67.09003757588512,1006.1958363663256
29.66301585092751,59.102643057127736,1008.3558124015622
29.33709120140033,74.40117215449473,1017.7086272353649
31.842500100130277,53.2360769794073,1026.3592360348111
32.27252313014191,78.00940432910815,1016.1573722385839
28.40849655716842,59.59842049355657,1003.4329355037186
28.27254527806596,45.69224897881952,1016.5568213457611
29.17484490854507,61.28104414910789,1022.5730518931653
23.094236505793248,53.18948342525119,1008.1217367654449
25.454426813404343,68.40643548988724,1011.9278626666166
34.100622802333575,53.47376020697609,1013.1175055578336
34.93490314050385,55.538165667852205,1006.7208134953421
29.252891881330864,41.10459269054469,1018.1862434707509
31.7296708891673,55.47693680750923,1012.0324148111378
30.93375046363061,35.76120673371044,1016.3562595512562
39.236642425365716,44.16097176514277,1005.9000625775832
33.35872473430373,67.60414656144297,1009.5003335974127
29.6162472255577,67.85800158650832,1018.7790508626222
27.133378678198724,64.25457561784965,1010.0173347832658
25.18066103922728,50.33023856870787,1026.8157108098671
30.61039090760167,59.5228864385802,1009.8029105150832
27.73094776414709,59.963974609094315,1014.7974778060151
25.73323887120698,48.416353108074574,1020.4607266549847
28.060281347272422,75.0339830176715,1001.6530741365358
26.755355989156815,68.77362290575671,998.9135295041538
35.06142490521769,57.79035826170336,1000.7947494834392
32.64491927084835,60.26885838994531,1023.1006728274175
29.976082076050147,62.08382807947552,1008.5851348328604
34.43983241667008,39.58265131575709,1033.465594285346
30.232104922942856,57.52822617479403,1008.4860192107409
27.41614739601521,53.180157520022014,1014.4764104255763
34.56937223180897,49.983799901050844,1025.336879620543
31.616730131053977,57.18899707114045,1029.048743105273
26.888261537020632,77.97686526849523,1029.4920286130912
29.428983965749175,66.4084286126701,1022.6669298447451
27.373145239845726,54.28821010217203,1021.1925002064917
25.85160080710699,65.72582781356158,1017.7402155936095
